exp_name,srx,srr
KD8_seq2_p2_mRNA_83_S84_L003,SRX15466565,SRR19412054
KD8_seq2_p2_mRNA_83_S84_L004,SRX15466566,SRR19412053
KD8_seq1_p2_sgRNA_83_S13_L004,SRX15466567,SRR19412052
KD8_seq1_p2_sgRNA_83_S13_L001,SRX15466568,SRR19412051
KD8_seq1_p2_sgRNA_83_S13_L003,SRX15466569,SRR19412050
KD8_seq1_p2_sgRNA_83_S13_L002,SRX15466570,SRR19412049
KD8_seq2_p2_sgRNA_83_S13_L004,SRX15466571,SRR19412048
KD8_seq2_p2_sgRNA_83_S13_L002,SRX15466572,SRR19412047
KD8_seq2_p2_sgRNA_83_S13_L003,SRX15466573,SRR19412046
KD8_seq1_p2_mRNA_59_S60_L004,SRX15466574,SRR19412045
KD8_seq2_p2_sgRNA_83_S13_L001,SRX15466575,SRR19412044
KD8_seq1_p2_mRNA_84_S85_L001,SRX15466576,SRR19412043
KD8_seq1_p2_mRNA_84_S85_L002,SRX15466577,SRR19412042
KD8_seq1_p2_mRNA_84_S85_L003,SRX15466578,SRR19412041
KD8_seq1_p2_mRNA_84_S85_L004,SRX15466579,SRR19412040
KD8_seq2_p2_mRNA_84_S85_L004,SRX15466580,SRR19412039
KD8_seq2_p2_mRNA_84_S85_L001,SRX15466581,SRR19412038
KD8_seq1_p2_mRNA_87_S88_L003,SRX15466582,SRR19412037
KD8_seq1_p2_mRNA_87_S88_L002,SRX15466583,SRR19412036
KD8_seq1_p2_mRNA_87_S88_L004,SRX15466584,SRR19412035
KD8_seq2_p2_mRNA_87_S88_L004,SRX15466585,SRR19412034
KD8_seq2_p2_mRNA_87_S88_L001,SRX15466586,SRR19412033
KD8_seq2_p2_mRNA_87_S88_L003,SRX15466587,SRR19412032
KD8_seq2_p2_mRNA_87_S88_L002,SRX15466588,SRR19412031
KD8_seq1_p2_sgRNA_87_S9_L004,SRX15466589,SRR19412030
KD8_seq1_p2_sgRNA_87_S9_L003,SRX15466590,SRR19412029
KD8_seq1_p2_sgRNA_87_S9_L002,SRX15466591,SRR19412028
KD8_seq2_p2_sgRNA_56_S40_L001,SRX15466592,SRR19412027
KD8_seq1_p2_sgRNA_59_S37_L003,SRX15466593,SRR19412026
KD8_seq1_p2_sgRNA_87_S9_L001,SRX15466594,SRR19412025
KD8_seq2_p2_sgRNA_87_S9_L003,SRX15466595,SRR19412024
KD8_seq2_p2_sgRNA_87_S9_L002,SRX15466596,SRR19412023
KD8_seq2_p2_sgRNA_87_S9_L001,SRX15466597,SRR19412022
KD8_seq2_p2_sgRNA_87_S9_L004,SRX15466598,SRR19412021
KD8_seq1_p2_mRNA_88_S89_L001,SRX15466599,SRR19412020
KD8_seq1_p2_mRNA_88_S89_L003,SRX15466600,SRR19412019
KD8_seq1_p2_mRNA_88_S89_L002,SRX15466601,SRR19412018
KD8_seq1_p2_mRNA_88_S89_L004,SRX15466602,SRR19412017
KD8_seq2_p2_mRNA_88_S89_L004,SRX15466603,SRR19412016
KD8_seq1_p2_sgRNA_59_S37_L002,SRX15466604,SRR19412015
KD8_seq2_p2_mRNA_88_S89_L001,SRX15466605,SRR19412014
KD8_seq1_p2_sgRNA_92_S4_L004,SRX15466606,SRR19412013
KD8_seq1_p2_sgRNA_92_S4_L002,SRX15466607,SRR19412012
KD8_seq1_p2_sgRNA_92_S4_L003,SRX15466608,SRR19412011
KD8_seq1_p2_mRNA_60_S61_L002,SRX15466609,SRR19412010
KD8_seq1_p2_sgRNA_92_S4_L001,SRX15466610,SRR19412009
KD8_seq2_p2_sgRNA_92_S4_L001,SRX15466611,SRR19412008
KD8_seq2_p2_sgRNA_92_S4_L002,SRX15466612,SRR19412007
KD8_seq2_p2_sgRNA_92_S4_L003,SRX15466613,SRR19412006
KD8_seq2_p2_sgRNA_92_S4_L004,SRX15466614,SRR19412005
KD8_seq1_p2_mRNA_93_S94_L001,SRX15466615,SRR19412004
KD8_seq1_p2_mRNA_93_S94_L002,SRX15466616,SRR19412003
KD8_seq1_p2_mRNA_93_S94_L003,SRX15466617,SRR19412002
KD8_seq1_p2_mRNA_93_S94_L004,SRX15466618,SRR19412001
KD8_seq2_p2_mRNA_93_S94_L004,SRX15466619,SRR19412000
KD8_seq1_p2_mRNA_60_S61_L003,SRX15466620,SRR19411999
KD8_seq2_p2_mRNA_93_S94_L002,SRX15466621,SRR19411998
KD8_seq2_p2_mRNA_93_S94_L003,SRX15466622,SRR19411997
KD8_seq2_p2_mRNA_93_S94_L001,SRX15466623,SRR19411996
KD8_seq1_p2_sgRNA_93_S3_L001,SRX15466624,SRR19411995
KD8_seq1_p2_sgRNA_93_S3_L002,SRX15466625,SRR19411994
KD8_seq1_p2_sgRNA_93_S3_L003,SRX15466626,SRR19411993
KD8_seq1_p2_sgRNA_93_S3_L004,SRX15466627,SRR19411992
KD8_seq2_p2_sgRNA_93_S3_L004,SRX15466628,SRR19411991
KD8_seq2_p2_sgRNA_93_S3_L002,SRX15466629,SRR19411990
KD8_seq2_p3_sgRNA_1_S2_L001,SRX15466630,SRR19411989
KD8_seq2_p3_sgRNA_1_S2_L004,SRX15466631,SRR19411988
KD8_seq1_p3_mRNA_2_S3_L004,SRX15466632,SRR19411987
KD8_seq1_p3_mRNA_2_S3_L003,SRX15466633,SRR19411986
KD8_seq1_p3_mRNA_2_S3_L002,SRX15466634,SRR19411985
KD8_seq1_p3_mRNA_2_S3_L001,SRX15466635,SRR19411984
KD8_seq2_p3_mRNA_2_S3_L001,SRX15466636,SRR19411983
KD8_seq1_p2_sgRNA_60_S36_L002,SRX15466637,SRR19411982
KD8_seq2_p3_mRNA_2_S3_L003,SRX15466638,SRR19411981
KD8_seq2_p3_mRNA_2_S3_L002,SRX15466639,SRR19411980
KD8_seq2_p3_mRNA_2_S3_L004,SRX15466640,SRR19411979
KD8_seq1_p3_sgRNA_2_S3_L002,SRX15466641,SRR19411978
KD8_seq1_p3_sgRNA_2_S3_L003,SRX15466642,SRR19411977
KD8_seq1_p3_sgRNA_2_S3_L001,SRX15466643,SRR19411976
KD8_seq1_p3_sgRNA_2_S3_L004,SRX15466644,SRR19411975
KD8_seq2_p3_sgRNA_2_S3_L003,SRX15466645,SRR19411974
KD8_seq2_p3_sgRNA_2_S3_L002,SRX15466646,SRR19411973
KD8_seq2_p3_sgRNA_2_S3_L001,SRX15466647,SRR19411972
KD8_seq1_p2_sgRNA_60_S36_L003,SRX15466648,SRR19411971
KD8_seq2_p3_sgRNA_2_S3_L004,SRX15466649,SRR19411970
KD8_seq1_p3_mRNA_3_S4_L001,SRX15466650,SRR19411969
KD8_seq1_p3_mRNA_3_S4_L003,SRX15466651,SRR19411968
KD8_seq1_p3_mRNA_3_S4_L002,SRX15466652,SRR19411967
KD8_seq1_p3_mRNA_3_S4_L004,SRX15466653,SRR19411966
KD8_seq1_p2_mRNA_61_S62_L003,SRX15466654,SRR19411965
KD8_seq2_p3_mRNA_7_S8_L002,SRX15466655,SRR19411964
KD8_seq2_p3_mRNA_7_S8_L003,SRX15466656,SRR19411963
KD8_seq2_p3_mRNA_7_S8_L001,SRX15466657,SRR19411962
KD8_seq1_p3_sgRNA_7_S8_L003,SRX15466658,SRR19411961
KD8_seq1_p3_sgRNA_7_S8_L002,SRX15466659,SRR19411960
KD8_seq1_p3_sgRNA_7_S8_L001,SRX15466660,SRR19411959
KD8_seq1_p3_sgRNA_7_S8_L004,SRX15466661,SRR19411958
KD8_seq2_p3_sgRNA_7_S8_L001,SRX15466662,SRR19411957
KD8_seq2_p3_sgRNA_7_S8_L002,SRX15466663,SRR19411956
KD8_seq2_p3_sgRNA_7_S8_L003,SRX15466664,SRR19411955
KD8_seq1_p2_mRNA_61_S62_L004,SRX15466665,SRR19411954
KD8_seq2_p3_sgRNA_7_S8_L004,SRX15466666,SRR19411953
KD8_seq1_p3_mRNA_8_S9_L004,SRX15466667,SRR19411952
KD8_seq1_p3_mRNA_8_S9_L001,SRX15466668,SRR19411951
KD8_seq1_p3_mRNA_8_S9_L002,SRX15466669,SRR19411950
KD8_seq1_p3_mRNA_8_S9_L003,SRX15466670,SRR19411949
KD8_seq2_p3_mRNA_8_S9_L004,SRX15466671,SRR19411948
KD8_seq2_p3_mRNA_8_S9_L002,SRX15466672,SRR19411947
KD8_seq2_p3_mRNA_8_S9_L003,SRX15466673,SRR19411946
KD8_seq2_p3_mRNA_8_S9_L001,SRX15466674,SRR19411945
KD8_seq1_p3_sgRNA_8_S9_L003,SRX15466675,SRR19411944
KD8_seq2_p2_mRNA_61_S62_L004,SRX15466676,SRR19411943
KD8_seq1_p3_sgRNA_8_S9_L002,SRX15466677,SRR19411942
KD8_seq1_p2_sgRNA_58_S38_L002,SRX15466678,SRR19412431
KD8_seq2_p2_mRNA_78_S79_L002,SRX15466679,SRR19412430
KD8_seq2_p2_mRNA_78_S79_L003,SRX15466680,SRR19412429
KD8_seq2_p2_mRNA_78_S79_L001,SRX15466681,SRR19412428
KD8_seq1_p2_sgRNA_78_S18_L004,SRX15466682,SRR19412427
KD8_seq1_p2_sgRNA_78_S18_L001,SRX15466683,SRR19412426
KD8_seq1_p2_sgRNA_78_S18_L002,SRX15466684,SRR19412425
KD8_seq1_p2_sgRNA_78_S18_L003,SRX15466685,SRR19412424
KD8_seq2_p2_sgRNA_78_S18_L004,SRX15466686,SRR19412423
KD8_seq2_p2_sgRNA_78_S18_L003,SRX15466687,SRR19412422
KD8_seq2_p2_sgRNA_78_S18_L002,SRX15466688,SRR19412421
KD8_seq1_p2_sgRNA_58_S38_L003,SRX15466689,SRR19412420
KD8_seq1_p3_mRNA_22_S23_L001,SRX15466690,SRR19412419
KD8_seq2_p3_mRNA_22_S23_L004,SRX15466691,SRR19412418
KD8_seq1_p2_sgRNA_62_S34_L003,SRX15466692,SRR19412417
KD8_seq2_p3_mRNA_22_S23_L001,SRX15466693,SRR19412416
KD8_seq2_p3_mRNA_22_S23_L003,SRX15466694,SRR19412415
KD8_seq2_p3_mRNA_22_S23_L002,SRX15466695,SRR19412414
KD8_seq1_p3_sgRNA_22_S23_L004,SRX15466696,SRR19412413
KD8_seq1_p3_sgRNA_22_S23_L002,SRX15466697,SRR19412412
KD8_seq1_p3_sgRNA_22_S23_L003,SRX15466698,SRR19412411
KD8_seq1_p3_sgRNA_22_S23_L001,SRX15466699,SRR19412410
KD8_seq2_p3_sgRNA_22_S23_L004,SRX15466700,SRR19412409
KD8_seq2_p3_sgRNA_22_S23_L003,SRX15466701,SRR19412408
KD8_seq2_p3_sgRNA_22_S23_L002,SRX15466702,SRR19412407
KD8_seq1_p2_mRNA_64_S65_L003,SRX15466703,SRR19412406
KD8_seq1_p2_mRNA_64_S65_L001,SRX15466704,SRR19412405
KD8_seq1_p2_mRNA_64_S65_L004,SRX15466705,SRR19412404
KD8_seq2_p2_mRNA_64_S65_L004,SRX15466706,SRR19412403
KD8_seq2_p2_mRNA_64_S65_L002,SRX15466707,SRR19412402
KD8_seq2_p2_mRNA_64_S65_L003,SRX15466708,SRR19412401
KD8_seq2_p2_mRNA_64_S65_L001,SRX15466709,SRR19412400
KD8_seq1_p2_sgRNA_64_S32_L001,SRX15466710,SRR19412399
KD8_seq2_p2_mRNA_57_S58_L004,SRX15466711,SRR19412398
KD8_seq1_p2_sgRNA_64_S32_L002,SRX15466712,SRR19412397
KD8_seq1_p2_sgRNA_64_S32_L003,SRX15466713,SRR19412396
KD8_seq1_p2_sgRNA_64_S32_L004,SRX15466714,SRR19412395
KD8_seq2_p2_sgRNA_64_S32_L004,SRX15466715,SRR19412394
KD8_seq2_p2_sgRNA_64_S32_L002,SRX15466716,SRR19412393
KD8_seq2_p2_sgRNA_64_S32_L003,SRX15466717,SRR19412392
KD8_seq2_p2_sgRNA_64_S32_L001,SRX15466718,SRR19412391
KD8_seq1_p2_mRNA_65_S66_L004,SRX15466719,SRR19412390
KD8_seq1_p2_mRNA_65_S66_L001,SRX15466720,SRR19412389
KD8_seq1_p2_mRNA_65_S66_L002,SRX15466721,SRR19412388
KD8_seq2_p2_mRNA_57_S58_L002,SRX15466722,SRR19412387
KD8_seq1_p2_mRNA_65_S66_L003,SRX15466723,SRR19412386
KD8_seq2_p2_mRNA_65_S66_L001,SRX15466724,SRR19412385
KD8_seq2_p2_mRNA_65_S66_L002,SRX15466725,SRR19412384
KD8_seq2_p2_mRNA_65_S66_L003,SRX15466726,SRR19412383
KD8_seq1_p2_sgRNA_73_S23_L001,SRX15466727,SRR19412382
KD8_seq1_p2_sgRNA_73_S23_L003,SRX15466728,SRR19412381
KD8_seq1_p2_sgRNA_73_S23_L002,SRX15466729,SRR19412380
KD8_seq2_p2_sgRNA_73_S23_L003,SRX15466730,SRR19412379
KD8_seq2_p2_sgRNA_73_S23_L002,SRX15466731,SRR19412378
KD8_seq2_p2_sgRNA_73_S23_L001,SRX15466732,SRR19412377
KD8_seq1_p2_mRNA_58_S59_L004,SRX15466733,SRR19412376
KD8_seq2_p2_sgRNA_73_S23_L004,SRX15466734,SRR19412375
KD8_seq1_p2_mRNA_74_S75_L004,SRX15466735,SRR19412374
KD8_seq1_p2_mRNA_74_S75_L001,SRX15466736,SRR19412373
KD8_seq1_p2_mRNA_74_S75_L002,SRX15466737,SRR19412372
KD8_seq1_p2_mRNA_74_S75_L003,SRX15466738,SRR19412371
KD8_seq2_p2_mRNA_74_S75_L001,SRX15466739,SRR19412370
KD8_seq2_p2_mRNA_74_S75_L002,SRX15466740,SRR19412369
KD8_seq2_p2_mRNA_74_S75_L003,SRX15466741,SRR19412368
KD8_seq2_p2_mRNA_74_S75_L004,SRX15466742,SRR19412367
KD8_seq1_p2_sgRNA_74_S22_L004,SRX15466743,SRR19412366
KD8_seq2_p2_mRNA_58_S59_L004,SRX15466744,SRR19412365
KD8_seq1_p2_sgRNA_74_S22_L002,SRX15466745,SRR19412364
KD8_seq1_p2_sgRNA_74_S22_L003,SRX15466746,SRR19412363
KD8_seq1_p2_sgRNA_74_S22_L001,SRX15466747,SRR19412362
KD8_seq2_p2_sgRNA_74_S22_L001,SRX15466748,SRR19412361
KD8_seq2_p2_sgRNA_74_S22_L002,SRX15466749,SRR19412360
KD8_seq2_p2_sgRNA_74_S22_L003,SRX15466750,SRR19412359
KD8_seq2_p2_sgRNA_78_S18_L001,SRX15466751,SRR19412358
KD8_seq1_p2_mRNA_79_S80_L002,SRX15466752,SRR19412357
KD8_seq1_p2_mRNA_79_S80_L003,SRX15466753,SRR19412356
KD8_seq1_p2_mRNA_79_S80_L001,SRX15466754,SRR19412355
KD8_seq1_p2_mRNA_79_S80_L004,SRX15466755,SRR19412354
KD8_seq2_p2_mRNA_79_S80_L004,SRX15466756,SRR19412353
KD8_seq2_p2_mRNA_79_S80_L001,SRX15466757,SRR19412352
KD8_seq2_p2_mRNA_79_S80_L002,SRX15466758,SRR19412351
KD8_seq2_p2_mRNA_79_S80_L003,SRX15466759,SRR19412350
KD8_seq1_p2_sgRNA_79_S17_L001,SRX15466760,SRR19412349
KD8_seq2_p2_sgRNA_58_S38_L004,SRX15466761,SRR19412348
KD8_seq1_p2_sgRNA_79_S17_L003,SRX15466762,SRR19412347
KD8_seq1_p2_sgRNA_79_S17_L002,SRX15466763,SRR19412346
KD8_seq1_p2_sgRNA_79_S17_L004,SRX15466764,SRR19412345
KD8_seq2_p2_sgRNA_79_S17_L002,SRX15466765,SRR19412344
KD8_seq2_p2_sgRNA_79_S17_L003,SRX15466766,SRR19412343
KD8_seq2_p2_sgRNA_79_S17_L001,SRX15466767,SRR19412342
KD8_seq2_p2_sgRNA_79_S17_L004,SRX15466768,SRR19412341
KD8_seq1_p2_mRNA_80_S81_L001,SRX15466769,SRR19412340
KD8_seq1_p2_mRNA_80_S81_L003,SRX15466770,SRR19412339
KD8_seq1_p2_mRNA_80_S81_L002,SRX15466771,SRR19412338
KD8_seq2_p2_sgRNA_58_S38_L003,SRX15466772,SRR19412337
KD8_seq1_p2_mRNA_80_S81_L004,SRX15466773,SRR19412336
KD8_seq2_p2_mRNA_80_S81_L004,SRX15466774,SRR19412335
KD8_seq1_p2_sgRNA_81_S15_L002,SRX15466775,SRR19412334
KD8_seq1_p2_sgRNA_81_S15_L003,SRX15466776,SRR19412333
KD8_seq2_p2_sgRNA_81_S15_L004,SRX15466777,SRR19412332
KD8_seq2_p2_sgRNA_81_S15_L003,SRX15466778,SRR19412331
KD8_seq2_p2_sgRNA_81_S15_L002,SRX15466779,SRR19412330
KD8_seq2_p2_sgRNA_81_S15_L001,SRX15466780,SRR19412329
KD8_seq1_p2_mRNA_82_S83_L004,SRX15466781,SRR19412328
KD8_seq1_p2_mRNA_59_S60_L002,SRX15466782,SRR19412327
KD8_seq1_p2_mRNA_82_S83_L001,SRX15466783,SRR19412326
KD8_seq1_p2_mRNA_82_S83_L003,SRX15466784,SRR19412325
KD8_seq1_p2_mRNA_82_S83_L002,SRX15466785,SRR19412324
KD8_seq2_p2_mRNA_82_S83_L003,SRX15466786,SRR19412323
KD8_seq2_p2_mRNA_82_S83_L002,SRX15466787,SRR19412322
KD8_seq2_p2_mRNA_82_S83_L001,SRX15466788,SRR19412321
KD8_seq2_p2_mRNA_82_S83_L004,SRX15466789,SRR19412320
KD8_seq1_p2_sgRNA_82_S14_L004,SRX15466790,SRR19412319
KD8_seq1_p2_sgRNA_82_S14_L002,SRX15466791,SRR19412318
KD8_seq1_p2_sgRNA_82_S14_L003,SRX15466792,SRR19412317
KD8_seq1_p2_mRNA_59_S60_L003,SRX15466793,SRR19412316
KD8_seq1_p2_sgRNA_82_S14_L001,SRX15466794,SRR19412315
KD8_seq2_p2_sgRNA_82_S14_L004,SRX15466795,SRR19412314
KD8_seq2_p2_sgRNA_82_S14_L001,SRX15466796,SRR19412313
KD8_seq2_p2_sgRNA_82_S14_L003,SRX15466797,SRR19412312
KD8_seq2_p2_sgRNA_82_S14_L002,SRX15466798,SRR19412311
KD8_seq2_p2_mRNA_84_S85_L002,SRX15466799,SRR19412310
KD8_seq2_p2_mRNA_84_S85_L003,SRX15466800,SRR19412309
KD8_seq1_p2_sgRNA_84_S12_L002,SRX15466801,SRR19412308
KD8_seq2_p2_mRNA_59_S60_L004,SRX15466802,SRR19412307
KD8_seq1_p2_sgRNA_84_S12_L003,SRX15466803,SRR19412306
KD8_seq1_p2_sgRNA_84_S12_L001,SRX15466804,SRR19412305
KD8_seq1_p2_sgRNA_84_S12_L004,SRX15466805,SRR19412304
KD8_seq2_p2_sgRNA_84_S12_L004,SRX15466806,SRR19412303
KD8_seq2_p2_sgRNA_84_S12_L001,SRX15466807,SRR19412302
KD8_seq2_p2_sgRNA_84_S12_L002,SRX15466808,SRR19412301
KD8_seq2_p2_sgRNA_84_S12_L003,SRX15466809,SRR19412300
KD8_seq1_p2_mRNA_85_S86_L004,SRX15466810,SRR19412299
KD8_seq1_p2_mRNA_85_S86_L002,SRX15466811,SRR19412298
KD8_seq1_p2_mRNA_85_S86_L003,SRX15466812,SRR19412297
KD8_seq2_p2_mRNA_59_S60_L001,SRX15466813,SRR19412296
KD8_seq1_p2_mRNA_85_S86_L001,SRX15466814,SRR19412295
KD8_seq2_p2_mRNA_85_S86_L002,SRX15466815,SRR19412294
KD8_seq2_p2_mRNA_85_S86_L003,SRX15466816,SRR19412293
KD8_seq2_p2_mRNA_85_S86_L001,SRX15466817,SRR19412292
KD8_seq2_p2_mRNA_85_S86_L004,SRX15466818,SRR19412291
KD8_seq1_p2_sgRNA_85_S11_L004,SRX15466819,SRR19412290
KD8_seq1_p2_sgRNA_85_S11_L001,SRX15466820,SRR19412289
KD8_seq1_p2_sgRNA_85_S11_L002,SRX15466821,SRR19412288
KD8_seq1_p2_sgRNA_85_S11_L003,SRX15466822,SRR19412287
KD8_seq2_p2_sgRNA_89_S7_L003,SRX15466823,SRR19412286
KD8_seq2_p2_sgRNA_89_S7_L002,SRX15466824,SRR19412285
KD8_seq2_p2_sgRNA_89_S7_L001,SRX15466825,SRR19412284
KD8_seq2_p2_sgRNA_89_S7_L004,SRX15466826,SRR19412283
KD8_seq1_p2_mRNA_90_S91_L004,SRX15466827,SRR19412282
KD8_seq1_p2_mRNA_90_S91_L003,SRX15466828,SRR19412281
KD8_seq1_p2_mRNA_90_S91_L002,SRX15466829,SRR19412280
KD8_seq2_p2_sgRNA_59_S37_L003,SRX15466830,SRR19412279
KD8_seq1_p2_mRNA_90_S91_L001,SRX15466831,SRR19412278
KD8_seq2_p2_mRNA_90_S91_L001,SRX15466832,SRR19412277
KD8_seq2_p2_mRNA_90_S91_L003,SRX15466833,SRR19412276
KD8_seq2_p2_mRNA_90_S91_L002,SRX15466834,SRR19412275
KD8_seq2_p2_mRNA_90_S91_L004,SRX15466835,SRR19412274
KD8_seq1_p2_sgRNA_90_S6_L004,SRX15466836,SRR19412273
KD8_seq1_p2_sgRNA_90_S6_L001,SRX15466837,SRR19412272
KD8_seq1_p2_sgRNA_90_S6_L002,SRX15466838,SRR19412271
KD8_seq1_p2_sgRNA_90_S6_L003,SRX15466839,SRR19412270
KD8_seq2_p2_sgRNA_90_S6_L002,SRX15466840,SRR19412269
KD8_seq2_p2_sgRNA_59_S37_L001,SRX15466841,SRR19412268
KD8_seq2_p2_sgRNA_90_S6_L003,SRX15466842,SRR19412267
KD8_seq2_p2_sgRNA_90_S6_L001,SRX15466843,SRR19412266
KD8_seq2_p2_sgRNA_90_S6_L004,SRX15466844,SRR19412265
KD8_seq1_p2_mRNA_91_S92_L001,SRX15466845,SRR19412264
KD8_seq1_p2_mRNA_91_S92_L003,SRX15466846,SRR19412263
KD8_seq2_p2_mRNA_60_S61_L003,SRX15466847,SRR19412262
KD8_seq1_p2_mRNA_95_S96_L002,SRX15466848,SRR19412261
KD8_seq2_p2_mRNA_95_S96_L003,SRX15466849,SRR19412260
KD8_seq2_p2_mRNA_95_S96_L002,SRX15466850,SRR19412259
KD8_seq2_p2_mRNA_95_S96_L001,SRX15466851,SRR19412258
KD8_seq2_p2_mRNA_95_S96_L004,SRX15466852,SRR19412257
KD8_seq1_p2_sgRNA_95_S1_L002,SRX15466853,SRR19412256
KD8_seq1_p2_sgRNA_95_S1_L003,SRX15466854,SRR19412255
KD8_seq1_p2_sgRNA_95_S1_L001,SRX15466855,SRR19412254
KD8_seq1_p2_sgRNA_95_S1_L004,SRX15466856,SRR19412253
KD8_seq2_p2_sgRNA_95_S1_L004,SRX15466857,SRR19412252
KD8_seq2_p2_mRNA_60_S61_L001,SRX15466858,SRR19412251
KD8_seq2_p2_sgRNA_95_S1_L001,SRX15466859,SRR19412250
KD8_seq2_p2_sgRNA_95_S1_L002,SRX15466860,SRR19412249
KD8_seq2_p2_sgRNA_95_S1_L003,SRX15466861,SRR19412248
KD8_seq1_p3_mRNA_0_S1_L004,SRX15466862,SRR19412247
KD8_seq1_p3_mRNA_0_S1_L001,SRX15466863,SRR19412246
KD8_seq1_p3_mRNA_0_S1_L003,SRX15466864,SRR19412245
KD8_seq1_p3_mRNA_0_S1_L002,SRX15466865,SRR19412244
KD8_seq2_p3_mRNA_0_S1_L003,SRX15466866,SRR19412243
KD8_seq2_p3_mRNA_0_S1_L002,SRX15466867,SRR19412242
KD8_seq2_p3_mRNA_0_S1_L001,SRX15466868,SRR19412241
KD8_seq2_p2_mRNA_60_S61_L004,SRX15466869,SRR19412240
KD8_seq2_p3_mRNA_0_S1_L004,SRX15466870,SRR19412239
KD8_seq1_p3_sgRNA_4_S5_L001,SRX15466871,SRR19412238
KD8_seq1_p3_sgRNA_4_S5_L003,SRX15466872,SRR19412237
KD8_seq1_p3_sgRNA_4_S5_L002,SRX15466873,SRR19412236
KD8_seq2_p3_sgRNA_4_S5_L004,SRX15466874,SRR19412235
KD8_seq2_p2_sgRNA_60_S36_L001,SRX15466875,SRR19412234
KD8_seq2_p3_sgRNA_4_S5_L001,SRX15466876,SRR19412233
KD8_seq2_p3_sgRNA_4_S5_L002,SRX15466877,SRR19412232
KD8_seq2_p3_sgRNA_4_S5_L003,SRX15466878,SRR19412231
KD8_seq1_p3_mRNA_5_S6_L003,SRX15466879,SRR19412230
KD8_seq1_p3_mRNA_5_S6_L002,SRX15466880,SRR19412229
KD8_seq1_p3_mRNA_5_S6_L001,SRX15466881,SRR19412228
KD8_seq1_p3_mRNA_5_S6_L004,SRX15466882,SRR19412227
KD8_seq2_p3_mRNA_5_S6_L004,SRX15466883,SRR19412226
KD8_seq2_p3_mRNA_5_S6_L001,SRX15466884,SRR19412225
KD8_seq2_p3_mRNA_5_S6_L003,SRX15466885,SRR19412224
KD8_seq2_p2_sgRNA_60_S36_L004,SRX15466886,SRR19412223
KD8_seq2_p3_mRNA_5_S6_L002,SRX15466887,SRR19412222
KD8_seq1_p3_sgRNA_5_S6_L004,SRX15466888,SRR19412221
KD8_seq1_p3_sgRNA_5_S6_L002,SRX15466889,SRR19412220
KD8_seq1_p3_sgRNA_5_S6_L003,SRX15466890,SRR19412219
KD8_seq1_p3_sgRNA_5_S6_L001,SRX15466891,SRR19412218
KD8_seq2_p3_sgRNA_5_S6_L004,SRX15466892,SRR19412217
KD8_seq2_p3_sgRNA_5_S6_L003,SRX15466893,SRR19412216
KD8_seq2_p3_sgRNA_5_S6_L002,SRX15466894,SRR19412215
KD8_seq1_p3_mRNA_10_S11_L004,SRX15466895,SRR19412214
KD8_seq1_p3_mRNA_10_S11_L001,SRX15466896,SRR19412213
KD8_seq1_p3_mRNA_10_S11_L002,SRX15466897,SRR19412212
KD8_seq1_p3_mRNA_10_S11_L003,SRX15466898,SRR19412211
KD8_seq2_p3_mRNA_10_S11_L004,SRX15466899,SRR19412210
KD8_seq2_p3_mRNA_10_S11_L003,SRX15466900,SRR19412209
KD8_seq2_p3_mRNA_10_S11_L002,SRX15466901,SRR19412208
KD8_seq2_p2_sgRNA_56_S40_L004,SRX15466902,SRR19412207
KD8_seq2_p2_mRNA_61_S62_L003,SRX15466903,SRR19412206
KD8_seq2_p3_mRNA_10_S11_L001,SRX15466904,SRR19412205
KD8_seq1_p3_sgRNA_10_S11_L004,SRX15466905,SRR19412204
KD8_seq1_p3_sgRNA_10_S11_L001,SRX15466906,SRR19412203
KD8_seq1_p3_sgRNA_10_S11_L002,SRX15466907,SRR19412202
KD8_seq1_p3_sgRNA_10_S11_L003,SRX15466908,SRR19412201
KD8_seq2_p3_sgRNA_10_S11_L004,SRX15466909,SRR19412200
KD8_seq2_p3_sgRNA_10_S11_L001,SRX15466910,SRR19412199
KD8_seq2_p3_sgRNA_10_S11_L003,SRX15466911,SRR19412198
KD8_seq2_p3_sgRNA_10_S11_L002,SRX15466912,SRR19412197
KD8_seq1_p3_mRNA_11_S12_L002,SRX15466913,SRR19412196
KD8_seq1_p2_sgRNA_61_S35_L002,SRX15466914,SRR19412195
KD8_seq1_p3_mRNA_11_S12_L003,SRX15466915,SRR19412194
KD8_seq1_p3_mRNA_11_S12_L001,SRX15466916,SRR19412193
KD8_seq1_p3_mRNA_11_S12_L004,SRX15466917,SRR19412192
KD8_seq2_p3_mRNA_11_S12_L001,SRX15466918,SRR19412191
KD8_seq1_p3_mRNA_14_S15_L003,SRX15466919,SRR19412190
KD8_seq1_p3_mRNA_14_S15_L002,SRX15466920,SRR19412189
KD8_seq2_p2_sgRNA_61_S35_L001,SRX15466921,SRR19412188
KD8_seq1_p3_mRNA_14_S15_L001,SRX15466922,SRR19412187
KD8_seq2_p3_mRNA_14_S15_L004,SRX15466923,SRR19412186
KD8_seq2_p3_mRNA_14_S15_L001,SRX15466924,SRR19412185
KD8_seq2_p3_mRNA_14_S15_L002,SRX15466925,SRR19412184
KD8_seq2_p3_mRNA_14_S15_L003,SRX15466926,SRR19412183
KD8_seq1_p3_sgRNA_14_S15_L004,SRX15466927,SRR19412182
